comment,rating_star
skin suitability good absorption good sy salah order sepatutnya nak order cushion foundation case sekali salah order yg refill chat dgn seller pon no_respond but im happy cause code suit peeling acid sy x try lg tggu mlm ni nk tgk feedback kat muka sy mcm mn tq shopee express,2
"skin suitability yes absorption yes received my parcel good condition so far used many cosmetics changes , sb looking effective cosmetics",2
skin suitability good absorption fast been using two weeks tiny bumps faded bit pores still no_change will try month,2
absorption easy absorb skin suitability according onest nk cuba hrp according face tgk feedback best je scint product best sellers also buy time live lives sgt tq,2
absorption ok skin suitability ok first cuba harapantwo memorized accordance facial skin many times orders seller very satisfied,2
best absorption skin suitability far ok tq seller brg brk pkai two times product mmg ok far good impression bad impression using peeling solution ni,2
"item good condition , packing , okey , , ca n't , repeat order later , darking , livet livet rosak red video , smells strong .",2
skin suitability gentle absorption good leave skin moist soft leave skin no_more fivemins recommend followed gentle moisturizer sunscreen daytime,2
skin suitability all skins types absorption good peeling solution nie according sgttwo type acne prone skin n oily threex dh i apply peeling serum nie nmpk easily ja pimples scrape easily disappear makesure apply moisturizer after peeling nie tense sgttwo anyway people dry skin type lip serum plk one best lip serum people changed twotone lip nmpk pinkish since apply everyday lip serum ni i dh rarely use red lipstick cover dark lips i nie goodtwo,2
absorption ok skin suitability ok best use before ni using elters also skin become smoother very sister three times week week ok thank seller goods well,2
skin suitability suitable absorption good second day use peeling solutions not_see changes yet skin feels smooth plump will continue using see real effects,2
skin suitability good absorption good use two times week my skin really become smooth ! ! love result will repeat future,2
absorption seems okay cause first time usw skin suitability not_sure cause use hands qualitu pf packages delivery fast not_aure suitable tp face i tried hand seems okay hope use face also,2
"skin suitability suitable dry skin sensitive absorption fast onest time use face little pain , second time ok , change term old pimples not old",2
skin suitability far ok absorption fast absorption first time use ok la hrap according sensitivate skin mcam sye lpas using tu tu rather tense skin n glowing little yes not yet impression mybe consistent consistent consistent,2
"skin suitability okay absorption fast may feel like use days kang tak_pasal feels like prudurt good , two mcm ade improvise",2
absorption fast dry u use thin layer skin suitability no_irritation first time used product effectiveness per people review see immediate effect like skin radiant glowing bright just use one time hope use several times skin become healthy smooth most important peeling serum not_painful skin,2
skin suitability good absorption good used sixtimes see difference skin tho i used bumps acne dark spots see video skin getting better ten ten recommend,2
best product high quality suitable skin acne x x rises using grate product dh faders very memorable thank seller recommend,2
absorption ok skin suitability ok thx u much seller goods ptg td dh xsabaq nk try beauty product scintiifics ne tgk tgk crowded using ok sgt skin beautiful ok ja dull nk try using scintiific ne nk glowing xkusam,2
skin suitability good dry n oily absorption good peeling solution slightly itchy taste skin applied n skin soft taste clean blue moisturizer gel makes skin softer little bright,2
skin suitability good far absorption fast surprisingly very mild despite high concentration ! i scared bit sceptical initially use however no_tingling sensation upon application face soo pleasant use ! but dropper kinda hard squeeze however bear mind skin used seven aha bha another factor consider beginner acids i suggest starts lower concentration first slowly build according skin needs nevertheless good purchase !,2
